ccn,hospital_name,address,teléfono,municipality,province,autonomous_community,postal_code,beds,cod_clase_de_centro,center_type,cod_dep_funcional,management_type,forma_parte_complejo,codidcom,nombre_del_complejo,alta,email
1648000023,hospital de bermeo,camino tonpoi bidea s/n,946029000,bermeo,vizcaya,país vasco,48370,188,C14,hospitales de salud mental y tratamiento de toxicomanías,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,eva.ibanezgorostiaga@osakidetza.eus
1648000011,sanatorio bilbaíno,calle gordoniz 18,944430150,bilbao,vizcaya,país vasco,48010,44,C11,hospitales generales,22,organizaciones no gubernamentales,N,0,Independent,N,sanatoriobilbaino@siervasdejesus.com
1648000006,hospital cruz roja de bilbao (victoria eugenia),alameda urquijo 65,944434792,bilbao,vizcaya,país vasco,48013,68,C11,hospitales generales,22,organizaciones no gubernamentales,N,0,Independent,N,i.idigoras@hospitalcruzroja.biz
1648000019,clínica ercilla mutualia,"calle ercilla, calle/kalea 10",944252500;944252502,bilbao,vizcaya,país vasco,48009,22,C12,hospitales especializados,21,mútuas colaboradoras con la seguridad social,N,0,Independent,N,marijuan@mutualia.es
1648000018,hospital intermutual de euskadi,"calle fontecha y salazar, calle/kalea 6",944132381,bilbao,vizcaya,país vasco,48007,44,C12,hospitales especializados,21,mútuas colaboradoras con la seguridad social,N,0,Independent,N,aagote@intermutual.es
1648002635,clínica imq zorrotzaurre,calle ballets olaeta 4,944755000,bilbao,vizcaya,país vasco,48014,128,C11,hospitales generales,20,privados,N,0,Independent,N,nguerra@clinica.imq.es
1648000010,"clínica guimon, s.a.",calle manuel allende 24,944215200,bilbao,vizcaya,país vasco,48010,42,C11,hospitales generales,20,privados,N,0,Independent,N,
1648000008,clínica virgen blanca,calle maestro mendiri 2,944127011,bilbao,vizcaya,país vasco,48006,74,C11,hospitales generales,20,privados,N,0,Independent,N,direccion@clinica.imq.es
1648000012,"clínica indautxu, s.a.",calle gordoniz 9,639141723;944445012,bilbao,vizcaya,país vasco,48010,36,C11,hospitales generales,20,privados,N,0,Independent,N,clinicaindautxu@clinicaindautxu.com
1648000005,hospital universitario basurto,"avenida montevideo, avenida/etorbidea 16-18",944006000,bilbao,vizcaya,país vasco,48013,697,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,direccion.gerenciaosibilbaobasurto@osakidetza.eus
1648000020,hospital santa marina,"carretera santa marina, carretera/errepidea 41",944006900,bilbao,vizcaya,país vasco,48004,234,C13,hospitales de media y larga estancia,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,hsm@osakidetza.eus
1648000017,hospital quironsalud bizkaia,carretera leioa-unbe errepidea 33,902445595;944898000,erandio,vizcaya,país vasco,48950,110,C11,hospitales generales,20,privados,N,0,Independent,N,direccion.bil@quironsalud.es
1648000015,hospital galdakao-usansolo,calle labeaga 46a,944007000,galdakao,vizcaya,país vasco,48960,481,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,direcciongerencia.barrualdegaldakao@osakidetza.eus
1648000021,hospital de gorliz,"paseo urezarantza, paseo/ibilbidea 1",944006600;944006603,gorliz,vizcaya,país vasco,48630,149,C13,hospitales de media y larga estancia,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,merche.lecumberriayarza@osakidetza.eus
1648000016,hospital san juan de dios,avenida cristóbal murrieta ( et/av. ) 70,902012450;944939900,santurtzi,vizcaya,país vasco,48980,100,C11,hospitales generales,22,organizaciones no gubernamentales,N,0,Independent,N,santurce.gerente@hsjd.es
1648000022,avances médicos s.a.,"avenida cristóbal de murrieta, avenida/etorbidea 70",0;944947071,santurtzi,vizcaya,país vasco,48980,24,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,koldogu@avancesmedicos.es
1648004434,hospital urduliz ospitalea,"calle goieta, calle/kalea 32",946007005;946134800,urduliz,vizcaya,país vasco,48610,128,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,secretaria.direccionuribe@osakidetza.eus
1648000025,hospital de zaldibar,avenida bilbao ( et/av. ) s/n,946032800,zaldibar,vizcaya,país vasco,48250,120,C14,hospitales de salud mental y tratamiento de toxicomanías,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,joseignacio.landalucelauzurica@osakidetza.eus
1648000026,hospital de zamudio,barrio san martin de arteaga ( au/ba ) 45,0;944006524,zamudio,vizcaya,país vasco,48170,142,C14,hospitales de salud mental y tratamiento de toxicomanías,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,mariadelaconcepcion.peraltarodrigo@osakidetza.eus
749000897,hospital de benavente complejo asistencial de zamora,calle hospital san juan 4-6,980631900,benavente,zamora,castilla y león,49600,51,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,490070,Complejo Asistencial de Zamora,N,gerente.hvcn@saludcastillayleon.es
749000898,hospital recoletas de zamora,calle pinar 7,980545300,zamora,zamora,castilla y león,49023,44,C11,hospitales generales,20,privados,N,0,Independent,N,admision.hrza@gruporecoletas.com
749000896,hospital provincial de zamora (complejo asistencial de zamora),calle hernán cortes 40,980520200,zamora,zamora,castilla y león,49021,140,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,490070,Complejo Asistencial de Zamora,N,gerente.hvcn@saludcastillayleon.es
749000895,hospital virgen de la concha complejo asistencial de zamora,avenida requejo 35,980548200,zamora,zamora,castilla y león,49022,349,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,490070,Complejo Asistencial de Zamora,N,gerente.hvcn@saludcastillayleon.es
250000082,hospital ernest lluch martin,carretera sagunto burgos km 254,976880964,calatayud,zaragoza,aragón,50300,122,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
250000095,centro sanitario cinco villas,calle antonio machado 15,976765700,ejea de los caballeros,zaragoza,aragón,50009,17,C190,otros centros con internamiento,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,comunicacion3@salud.aragon.es
1110000695,hospital quironsalud cáceres,avenida de la universidad 5,927181360,cáceres,cáceres,extremadura,10004,25,C11,hospitales generales,20,privados,N,0,Independent,N,arnaldo.pons@quironsalud.es
1110000697,hospital parque san francisco,ronda de san francisco 0,927012200,cáceres,cáceres,extremadura,10005,36,C11,hospitales generales,20,privados,N,0,Independent,N,clinica@cqcsanfrancisco.es
1110001384,hospital universitario de cáceres,avenida de la universidad 75,927256364,cáceres,cáceres,extremadura,10004,228,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,100089,Complejo Hospitalario de Cáceres,N,
1110000306,hospital san pedro de alcántara,avenida pablo naranjo porras 0,927256211,cáceres,cáceres,extremadura,10005,304,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,100089,Complejo Hospitalario de Cáceres,N,gerente.caceres@salud-juntaex.es
1110000563,hospital ciudad de coria,calle cervantes 75,927149200,coria,cáceres,extremadura,10800,103,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
1110000572,hospital campo arañuelo,calle tomas yuste mirón 0,927548900,navalmoral de la mata,cáceres,extremadura,10300,99,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
1110000696,clínica soquimex,avenida la salle 22,646542774,plasencia,cáceres,extremadura,10600,20,C11,hospitales generales,20,privados,N,0,Independent,N,administracion@soquimex.com
1110000693,centro sociosanitario de plasencia,carretera cáceres 0,927413100,plasencia,cáceres,extremadura,10600,330,C13,hospitales de media y larga estancia,4,otros centros o establecimientos públicos de dependencia autonómica,N,0,Independent,N,monserrat.martinl@salud-juntaex.es
1110000692,hospital virgen del puerto,finca valcorchero 2,927428328,plasencia,cáceres,extremadura,10600,252,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,gerente.plasencia@salud-juntaex.es
111000286,hospital punta de europa,carretera getares s/n,956025000,algeciras,cádiz,andalucía,11207,270,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
111002394,hospital quirón campo de gibraltar,calle arttysur - p. e. t. las marismas de palmones s/n,956798301,"barrios, los",cádiz,andalucía,11379,77,C11,hospitales generales,20,privados,N,0,Independent,N,belen.segura@quironsalud.es
111000285,hospital san rafael,calle diego arias 2,956017267,cádiz,cádiz,andalucía,11002,280,C11,hospitales generales,20,privados,N,0,Independent,N,cadiz.secretaria@jmpascual.com
111000292,"hospital nuestra señora de la salud hla, sl",calle feduchy 8-14,956225301,cádiz,cádiz,andalucía,11001,58,C11,hospitales generales,20,privados,N,0,Independent,N,maria.mendez@grupohla.com
111000289,hospital universitario puerta del mar,avenida ana de viya 21,956002040,cádiz,cádiz,andalucía,11009,674,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,110012,Hospital Universitario Puerta del Mar,N,gerencia.hpm.sspa@juntadeandalucia.es
111000300,hospital viamed novo sancti petri,"avenida octavio augusto, s/n s/n",956495000,chiclana de la frontera,cádiz,andalucía,11139,37,C11,hospitales generales,20,privados,N,0,Independent,N,gerente@clinicanovo.es
111000411,hospital viamed bahía de cádiz,calle ayala 2,956533333,chiclana de la frontera,cádiz,andalucía,11130,46,C11,hospitales generales,20,privados,N,0,Independent,N,gerencia@hospitalcmc.es
111000284,hospital san  juan grande,glorieta doctor félix rodríguez de la fuente s/n,956357300,jerez de la frontera,cádiz,andalucía,11408,143,C11,hospitales generales,20,privados,N,0,Independent,N,jerez.centro01@sjd.es
111000295,hospital jerez puerta del sur,avenida puerta del sur s/n,956357100,jerez de la frontera,cádiz,andalucía,11408,98,C11,hospitales generales,20,privados,N,0,Independent,N,rrhhcj@asisa.es
111000297,clínica los álamos,avenida tamarix 4,956182244,jerez de la frontera,cádiz,andalucía,11407,15,C11,hospitales generales,20,privados,N,0,Independent,N,info@clinicalosalamos.com
111000290,hospital universitario de jerez de la frontera,carretera ronda circunvalación s/n,956032075,jerez de la frontera,cádiz,andalucía,11408,476,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,manuel.herrera.sspa@juntadeandalucia.es
111004317,hospital de la línea de la concepción,"ronda norte, esquina c/ gabriel mirã³ s/n",956026500,"línea de la concepción, la",cádiz,andalucía,11300,243,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,jesus.ros.sspa@juntadeandalucia.es
111000283,hospital general santa maría del puerto,calle valdés s/n,956017000,"puerto de santa maría, el",cádiz,andalucía,11500,238,C11,hospitales generales,20,privados,N,0,Independent,N,stamaria.secretaria@jmpascual.com
111000291,hospital universitario de puerto real,"carretera nacional ib., km. 665 s/n",956005147,puerto real,cádiz,andalucía,11510,319,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,110338,Hospital Universitario de Puerto Real,N,
111004473,hospital san carlos de san fernando,paseo capitán conforto s/n,956002040,san fernando,cádiz,andalucía,11100,66,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,110012,Hospital Universitario Puerta del Mar,N,
111000294,hospital virgen del camino,"carretera sanlúcar-chipiona, s/n s/n",956048068,sanlúcar de barrameda,cádiz,andalucía,11540,118,C11,hospitales generales,20,privados,N,0,Independent,N,sanlucar.secretaria@jmpascual.com
111004486,hospital de alta resolución de especialidades de la janda,poligono 53 parcela 72 s/n,955018063,vejer de la frontera,cádiz,andalucía,11150,24,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,110338,Hospital Universitario de Puerto Real,N,direccion.gerencia.sspa@juntadeandalucia
111000293,hospital virgen de las montañas,avenida ambulatorio s/n,956041000,villamartín,cádiz,andalucía,11650,108,C11,hospitales generales,20,privados,N,0,Independent,N,cesar@jmpascual.com
1601000006,hospital de leza,calle vitoria-logroño km. 59 (er/cr) s/n,945006900,laguardia,álava,país vasco,1309,63,C13,hospitales de media y larga estancia,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,hospital.leza@osakidetza.eus
1601000004,hospital quironsalud vitoria,calle esperanza (la) 3,945252500,vitoria-gasteiz,álava,país vasco,1002,26,C11,hospitales generales,20,privados,N,0,Independent,N,josecarlos.mellado@quironsalud.es
1601000003,hospital vithas vitoria,calle beato tomas de zumarraga 10,945140900,vitoria-gasteiz,álava,país vasco,1008,68,C11,hospitales generales,20,privados,N,0,Independent,N,secretariavitoria@vithas.es
1601000007,red de salud mental de araba (hospital psiquiátrico de araba),"calle álava, calle/kalea 43",945006555,vitoria-gasteiz,álava,país vasco,1006,175,C14,hospitales de salud mental y tratamiento de toxicomanías,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,secretaria.gerenciasma@osakidetza.eus
1601000510,hospital universitario araba (sede txagorritxu y sede santiago),"calle josé achotegui, calle/kalea s/n",945007000;945007007,vitoria-gasteiz,álava,país vasco,1009,806,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,secretariadirecciongerencia.osiaraba@osakidetza.eus
