ccn,hospital_name,address,phone,municipality,province,autonomous_community,postcode,beds,cod_clase_de_centro,center_type,cod_dep_funcional,management_type,forma_parte_complejo,codidcom,nombre_del_complejo,alta,email
1046000414,Hospital Intermutual de Levante,"Carretera Ctra. Valencia-Ademuz KM 11,700",961350250;961350490,San Antonio de Benagéber,Valencia,Comunidad Valenciana,46184,230,C12,Hospitales especializados,21,Mútuas Colaboradoras con La Seguridad Social,N,0,Independent,N,gestelles@hilevante.com
1046000556,Hospital Doctor Moliner,Calle Porta Coeli S/N,961687900;961687912,Serra,Valencia,Comunidad Valenciana,46118,365,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,secretaria_hmoliner@gva.es
1046000319,Fundacion Instituto Valenciano de Oncologia,Calle Profesor Beltran Baguena 8,961114000;961114099,València,Valencia,Comunidad Valenciana,46009,117,C12,Hospitales especializados,22,Organizaciones No Gubernamentales,N,0,Independent,N,direccion@fivo.org
1046000421,Hospital Quironsalud Valencia,Avenida Blasco Ibáñez 14,963690600,València,Valencia,Comunidad Valenciana,46010,88,C11,Hospitales Generales,20,Privados,N,0,Independent,N,info.valencia@quironsalud.es
1046009364,Clinica Imske,Calle Suiza S/N,646521270;963690000,València,Valencia,Comunidad Valenciana,46024,18,C12,Hospitales especializados,20,Privados,N,0,Independent,N,isabel.munoz@imske.com
1046000344,Hospital Vithas Valencia Consuelo,Calle Callosa D'En Sarrià 12,963177800,València,Valencia,Comunidad Valenciana,46007,156,C11,Hospitales Generales,20,Privados,N,0,Independent,N,cvconsuelo@hospitales.nisa.es
1046000568,Hospital Catolico Casa de Salud,Calle Doctor Manuel Candela 41,963897700;963897716,València,Valencia,Comunidad Valenciana,46021,192,C11,Hospitales Generales,20,Privados,N,0,Independent,N,casadesalud@casadesalud.es
1046000096,Hospital 9 de Octubre,Calle Valle de La Ballestera 59,963179100;963179200,València,Valencia,Comunidad Valenciana,46015,300,C11,Hospitales Generales,20,Privados,N,0,Independent,N,pedro.gil@vithas.es
1046000057,Consorcio Hospital General Universitario de Valencia,Avenida Tres Cruces 2,963131800,València,Valencia,Comunidad Valenciana,46014,546,C11,Hospitales Generales,4,Otros Centros o Establecimientos Públicos de Dependencia Autonómica,N,0,Independent,N,gerencia_d9_hgv@gva.es
1046000361,Hospital de La Malva-Rosa,Calle Isabel de Villena 2,961925400;961925431,València,Valencia,Comunidad Valenciana,46011,33,C190,Otros Centros con Internamiento,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,dirmedica_hmr@gva.es
1046000576,Hospital Pare Jofre,Calle San Lázaro S/N,961925200,València,Valencia,Comunidad Valenciana,46017,125,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,secretariadireccion_hpj@gva.es
1046000325,Hospital Universitario Dr. Peset Aleixandre,Avenida Gaspar Aguilar 90,961622300,València,Valencia,Comunidad Valenciana,46017,539,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
1046000362,Hospital Universitario y Politecnico La Fe,Avenida Fernando Abril Martorell 106,961244000;961244226,València,Valencia,Comunidad Valenciana,46026,1000,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,gerencia_lafe@gva.es
1046000342,Hospital Clinico Universitario de Valencia,Avenida Blasco Ibáñez 17,961973500;961973691,València,Valencia,Comunidad Valenciana,46010,582,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,dirgerencia_hcv@gva.es
1046009450,Centro Habilitado Ernest Lluch,Avenida Campanar 66,961244226,València,Valencia,Comunidad Valenciana,46015,165,C190,Otros Centros con Internamiento,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,gerencia_lafe@gva.es
1046000651,Hospital Arnau de Vilanova,Calle Sant Clement 12,961976000;961976010,València,Valencia,Comunidad Valenciana,46015,282,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,arnaulliria_dir@gva.es
1046000353,Hospital Lluis Alcanyis de Xativa,Carretera Xàtiva-Silla KM. 2,962289300;962289340,Xàtiva,Valencia,Comunidad Valenciana,46800,273,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,secredir_dsxo@gva.es
747001314,Hospital Medina del Campo,Calle Peñaranda de Bracamonte 24,983838000,Medina del Campo,Valladolid,Castilla y León,47400,119,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,gerente.hmdc@saludcastillayleon.es
747001322,Centro Hospitalario Benito Menni,Paseo Juan Carlos I 10,983272600,Valladolid,Valladolid,Castilla y León,47008,240,C13,Hospitales de media y larga estancia,22,Organizaciones No Gubernamentales,N,0,Independent,N,chbm.valladolid@hospitalarias.es
747001317,Sanatorio Sagrado Corazón,Calle Fidel Recio 1,983299000,Valladolid,Valladolid,Castilla y León,47002,75,C11,Hospitales Generales,22,Organizaciones No Gubernamentales,N,0,Independent,N,gerente@sscvalladolid.com
747001315,Hospital Recoletas Campo Grande,Plaza De Colon Sn S/N,983135555,Valladolid,Valladolid,Castilla y León,47007,99,C11,Hospitales Generales,20,Privados,N,0,Independent,N,coordinacion.medica.hcg@gruporecoletas.com
747001316,Hospital de Valladolid Felipe Ío,Calle Felipe Ío 9,983358000,Valladolid,Valladolid,Castilla y León,47003,79,C11,Hospitales Generales,20,Privados,N,0,Independent,N,atepac.gmp.hva@gruporecoletas.com
747004211,Hospital Casaverde Valladolid,Calle Universo C.V. A C Astrofísico Carlos Sánchez Magro S/N,0,Valladolid,Valladolid,Castilla y León,47011,99,C12,Hospitales especializados,20,Privados,N,0,Independent,S,Not Available
747001312,Hospital Clínico Universitario de Valladolid,Avenida Ramón y Cajal 3,983420000,Valladolid,Valladolid,Castilla y León,47003,777,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,gerente.hcuv@saludcastillayleon.es
747001319,Hospital Universitario Rio Hortega,Calle Dulzaina 2,983420400,Valladolid,Valladolid,Castilla y León,47012,596,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,gerente.hurh@saludcastillayleon.es
1648000013,Hospital Universitario Cruces,Plaza Cruces 11,946006000,Barakaldo,Vizcaya,País Vasco,48903,981,C11,Hospitales Generales,3,Otros Centros o Establecimientos Públicos de Dependencia Estatal,N,0,Independent,N,gerencia.cruces@osakidetza.eus
1648000014,Hospital San Eloy,Avenida Avda. Antonio Miranda 5,944006733,Barakaldo,Vizcaya,País Vasco,48902,128,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,g31265.direccionsaneloy@osakidetza.net
1648000023,Hospital de Bermeo,Camino Tonpoi Bidea S/N,946029000,Bermeo,Vizcaya,País Vasco,48370,188,C14,Hospitales de salud mental y tratamiento de toxicomanías,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,eva.ibanezgorostiaga@osakidetza.eus
1648000011,Sanatorio Bilbaíno,Calle Gordoniz 18,944430150,Bilbao,Vizcaya,País Vasco,48010,44,C11,Hospitales Generales,22,Organizaciones No Gubernamentales,N,0,Independent,N,sanatoriobilbaino@siervasdejesus.com
1648000006,Hospital Cruz Roja de Bilbao (Victoria Eugenia),Alameda Urquijo 65,944434792,Bilbao,Vizcaya,País Vasco,48013,68,C11,Hospitales Generales,22,Organizaciones No Gubernamentales,N,0,Independent,N,i.idigoras@hospitalcruzroja.biz
1648000019,Clínica Ercilla Mutualia,"Calle Ercilla, Calle/Kalea 10",944252500;944252502,Bilbao,Vizcaya,País Vasco,48009,22,C12,Hospitales especializados,21,Mútuas Colaboradoras con La Seguridad Social,N,0,Independent,N,marijuan@mutualia.es
1648000018,Hospital Intermutual de Euskadi,"Calle Fontecha y Salazar, Calle/Kalea 6",944132381,Bilbao,Vizcaya,País Vasco,48007,44,C12,Hospitales especializados,21,Mútuas Colaboradoras con La Seguridad Social,N,0,Independent,N,aagote@intermutual.es
1648002635,Clínica Imq Zorrotzaurre,Calle Ballets Olaeta 4,944755000,Bilbao,Vizcaya,País Vasco,48014,128,C11,Hospitales Generales,20,Privados,N,0,Independent,N,nguerra@clinica.imq.es
1648000010,"Clínica Guimon, S.A.",Calle Manuel Allende 24,944215200,Bilbao,Vizcaya,País Vasco,48010,42,C11,Hospitales Generales,20,Privados,N,0,Independent,N,Not Available
1648000008,Clínica Virgen Blanca,Calle Maestro Mendiri 2,944127011,Bilbao,Vizcaya,País Vasco,48006,74,C11,Hospitales Generales,20,Privados,N,0,Independent,N,direccion@clinica.imq.es
1648000012,"Clínica Indautxu, S.A.",Calle Gordoniz 9,639141723;944445012,Bilbao,Vizcaya,País Vasco,48010,36,C11,Hospitales Generales,20,Privados,N,0,Independent,N,clinicaindautxu@clinicaindautxu.com
1648000005,Hospital Universitario Basurto,"Avenida Montevideo, Avenida/Etorbidea 16-18",944006000,Bilbao,Vizcaya,País Vasco,48013,697,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,direccion.gerenciaosibilbaobasurto@osakidetza.eus
1648000020,Hospital Santa Marina,"Carretera Santa Marina, Carretera/Errepidea 41",944006900,Bilbao,Vizcaya,País Vasco,48004,234,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,hsm@osakidetza.eus
1648000017,Hospital Quironsalud Bizkaia,Carretera Leioa-Unbe Errepidea 33,902445595;944898000,Erandio,Vizcaya,País Vasco,48950,110,C11,Hospitales Generales,20,Privados,N,0,Independent,N,direccion.bil@quironsalud.es
1648000015,Hospital Galdakao-Usansolo,Calle Labeaga 46A,944007000,Galdakao,Vizcaya,País Vasco,48960,481,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,direcciongerencia.barrualdegaldakao@osakidetza.eus
1648000021,Hospital de Gorliz,"Paseo Urezarantza, Paseo/Ibilbidea 1",944006600;944006603,Gorliz,Vizcaya,País Vasco,48630,149,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,merche.lecumberriayarza@osakidetza.eus
1648000016,Hospital San Juan de Dios,Avenida Cristóbal Murrieta ( Et/Av. ) 70,902012450;944939900,Santurtzi,Vizcaya,País Vasco,48980,100,C11,Hospitales Generales,22,Organizaciones No Gubernamentales,N,0,Independent,N,santurce.gerente@hsjd.es
1648000022,Avances Médicos S.A.,"Avenida Cristóbal de Murrieta, Avenida/Etorbidea 70",0;944947071,Santurtzi,Vizcaya,País Vasco,48980,24,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,koldogu@avancesmedicos.es
1648004434,Hospital Urduliz Ospitalea,"Calle Goieta, Calle/Kalea 32",946007005;946134800,Urduliz,Vizcaya,País Vasco,48610,128,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,secretaria.direccionuribe@osakidetza.eus
1648000025,Hospital de Zaldibar,Avenida Bilbao ( Et/Av. ) S/N,946032800,Zaldibar,Vizcaya,País Vasco,48250,120,C14,Hospitales de salud mental y tratamiento de toxicomanías,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,joseignacio.landalucelauzurica@osakidetza.eus
1648000026,Hospital de Zamudio,Barrio San Martin de Arteaga ( Au/Ba ) 45,0;944006524,Zamudio,Vizcaya,País Vasco,48170,142,C14,Hospitales de salud mental y tratamiento de toxicomanías,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,mariadelaconcepcion.peraltarodrigo@osakidetza.eus
749000897,Hospital de Benavente Complejo Asistencial de Zamora,Calle Hospital San Juan 4-6,980631900,Benavente,Zamora,Castilla y León,49600,51,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,490070,Complejo Asistencial de Zamora,N,gerente.hvcn@saludcastillayleon.es
749000898,Hospital Recoletas de Zamora,Calle Pinar 7,980545300,Zamora,Zamora,Castilla y León,49023,44,C11,Hospitales Generales,20,Privados,N,0,Independent,N,admision.hrza@gruporecoletas.com
749000896,Hospital Provincial de Zamora (Complejo Asistencial de Zamora),Calle Hernán Cortes 40,980520200,Zamora,Zamora,Castilla y León,49021,140,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,490070,Complejo Asistencial de Zamora,N,gerente.hvcn@saludcastillayleon.es
749000895,Hospital Virgen de La Concha Complejo Asistencial de Zamora,Avenida Requejo 35,980548200,Zamora,Zamora,Castilla y León,49022,349,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,490070,Complejo Asistencial de Zamora,N,gerente.hvcn@saludcastillayleon.es
250000082,Hospital Ernest Lluch Martin,Carretera Sagunto Burgos KM 254,976880964,Calatayud,Zaragoza,Aragón,50300,122,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
250000095,Centro Sanitario Cinco Villas,Calle Antonio Machado 15,976765700,Ejea de los Caballeros,Zaragoza,Aragón,50009,17,C190,Otros Centros con Internamiento,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,comunicacion3@salud.aragon.es
1110000695,Hospital Quironsalud Cáceres,Avenida De La Universidad 5,927181360,Cáceres,Cáceres,Extremadura,10004,25,C11,Hospitales Generales,20,Privados,N,0,Independent,N,arnaldo.pons@quironsalud.es
1110000697,Hospital Parque San Francisco,Ronda De San Francisco 0,927012200,Cáceres,Cáceres,Extremadura,10005,36,C11,Hospitales Generales,20,Privados,N,0,Independent,N,clinica@cqcsanfrancisco.es
1110001384,Hospital Universitario de Cáceres,Avenida De La Universidad 75,927256364,Cáceres,Cáceres,Extremadura,10004,228,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,100089,Complejo Hospitalario de Cáceres,N,Not Available
1110000306,Hospital San Pedro de Alcántara,Avenida Pablo Naranjo Porras 0,927256211,Cáceres,Cáceres,Extremadura,10005,304,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,100089,Complejo Hospitalario de Cáceres,N,gerente.caceres@salud-juntaex.es
1110000563,Hospital Ciudad de Coria,Calle Cervantes 75,927149200,Coria,Cáceres,Extremadura,10800,103,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
1110000572,Hospital Campo Arañuelo,Calle Tomas Yuste Mirón 0,927548900,Navalmoral de la Mata,Cáceres,Extremadura,10300,99,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
1110000696,Clínica Soquimex,Avenida La Salle 22,646542774,Plasencia,Cáceres,Extremadura,10600,20,C11,Hospitales Generales,20,Privados,N,0,Independent,N,administracion@soquimex.com
1110000693,Centro Sociosanitario de Plasencia,Carretera Cáceres 0,927413100,Plasencia,Cáceres,Extremadura,10600,330,C13,Hospitales de media y larga estancia,4,Otros Centros o Establecimientos Públicos de Dependencia Autonómica,N,0,Independent,N,monserrat.martinl@salud-juntaex.es
1110000692,Hospital Virgen del Puerto,Finca Valcorchero 2,927428328,Plasencia,Cáceres,Extremadura,10600,252,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,gerente.plasencia@salud-juntaex.es
111000286,Hospital Punta de Europa,Carretera Getares S/N,956025000,Algeciras,Cádiz,Andalucía,11207,270,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
111002394,Hospital Quirón Campo de Gibraltar,Calle Arttysur - P. E. T. Las Marismas de Palmones S/N,956798301,"Barrios, Los",Cádiz,Andalucía,11379,77,C11,Hospitales Generales,20,Privados,N,0,Independent,N,belen.segura@quironsalud.es
111000285,Hospital San Rafael,Calle Diego Arias 2,956017267,Cádiz,Cádiz,Andalucía,11002,280,C11,Hospitales Generales,20,Privados,N,0,Independent,N,cadiz.secretaria@jmpascual.com
111000292,"Hospital Nuestra Señora de La Salud HLA, SL",Calle Feduchy 8-14,956225301,Cádiz,Cádiz,Andalucía,11001,58,C11,Hospitales Generales,20,Privados,N,0,Independent,N,maria.mendez@grupohla.com
111000289,Hospital Universitario Puerta del Mar,Avenida Ana de Viya 21,956002040,Cádiz,Cádiz,Andalucía,11009,674,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,110012,Hospital Universitario Puerta del Mar,N,gerencia.hpm.sspa@juntadeandalucia.es
111000300,Hospital Viamed Novo Sancti Petri,"Avenida Octavio Augusto, S/N S/N",956495000,Chiclana de la Frontera,Cádiz,Andalucía,11139,37,C11,Hospitales Generales,20,Privados,N,0,Independent,N,gerente@clinicanovo.es
111000411,Hospital Viamed Bahía de Cádiz,Calle Ayala 2,956533333,Chiclana de la Frontera,Cádiz,Andalucía,11130,46,C11,Hospitales Generales,20,Privados,N,0,Independent,N,gerencia@hospitalcmc.es
111000284,Hospital San  Juan Grande,Glorieta Doctor Félix Rodríguez de La Fuente S/N,956357300,Jerez de la Frontera,Cádiz,Andalucía,11408,143,C11,Hospitales Generales,20,Privados,N,0,Independent,N,jerez.centro01@sjd.es
111000295,Hospital Jerez Puerta del Sur,Avenida Puerta del Sur S/N,956357100,Jerez de la Frontera,Cádiz,Andalucía,11408,98,C11,Hospitales Generales,20,Privados,N,0,Independent,N,rrhhcj@asisa.es
111000297,Clínica Los Álamos,Avenida Tamarix 4,956182244,Jerez de la Frontera,Cádiz,Andalucía,11407,15,C11,Hospitales Generales,20,Privados,N,0,Independent,N,info@clinicalosalamos.com
111000290,Hospital Universitario de Jerez de La Frontera,Carretera Ronda Circunvalación S/N,956032075,Jerez de la Frontera,Cádiz,Andalucía,11408,476,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,manuel.herrera.sspa@juntadeandalucia.es
111004317,Hospital de La Línea de La Concepción,"Ronda Norte, Esquina C/ Gabriel Mirã³ S/N",956026500,"Línea de la Concepción, La",Cádiz,Andalucía,11300,243,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,jesus.ros.sspa@juntadeandalucia.es
